MET2013,Year,city_year,log_wage,log_share,city_year_coeff,wage_coeff
"Little Rock-North Little Rock-Conway, AR",2019,"(Little Rock-North Little Rock-Conway, AR)_2019",13.167168796626523,-5.968812171433491,-0.22356546674407518,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2010,"(Los Angeles-Long Beach-Anaheim, CA)_2010",13.091571154323857,-2.964230804171883,2.8055932713174663,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2011,"(Los Angeles-Long Beach-Anaheim, CA)_2011",13.072718354434922,-2.9710096990016766,2.804943565697453,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2012,"(Los Angeles-Long Beach-Anaheim, CA)_2012",13.099030829232506,-2.981825246789077,2.785573631423053,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2013,"(Los Angeles-Long Beach-Anaheim, CA)_2013",13.124249501039758,-2.9739092352919534,2.785290860137934,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2014,"(Los Angeles-Long Beach-Anaheim, CA)_2014",13.14234803603264,-2.976312796535109,2.7770033269624976,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2015,"(Los Angeles-Long Beach-Anaheim, CA)_2015",13.186309157578352,-2.981436523429124,2.757587503753058,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2016,"(Los Angeles-Long Beach-Anaheim, CA)_2016",13.23133809725569,-2.9796797956347194,2.7447049794032354,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2017,"(Los Angeles-Long Beach-Anaheim, CA)_2017",13.267404660557164,-2.9827573049245584,2.729901954968509,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2018,"(Los Angeles-Long Beach-Anaheim, CA)_2018",13.32446403417446,-2.9923809603063747,2.7017278615003977,0.3251076363138501
"Los Angeles-Long Beach-Anaheim, CA",2019,"(Los Angeles-Long Beach-Anaheim, CA)_2019",13.347166230455269,-2.984744305676246,2.7019838587586102,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2010,"(Louisville/Jefferson County, KY-IN)_2010",12.965412501091706,-5.264189823518688,0.5466493935234702,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2011,"(Louisville/Jefferson County, KY-IN)_2011",12.999409114623258,-5.273652643139419,0.5261340152348497,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2012,"(Louisville/Jefferson County, KY-IN)_2012",12.993674843890542,-5.265720888997336,0.5359300245808009,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2013,"(Louisville/Jefferson County, KY-IN)_2013",13.049532508933927,-5.261310339086475,0.5221808210394071,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2014,"(Louisville/Jefferson County, KY-IN)_2014",13.054954222396544,-5.265331521686032,0.5163969979912828,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2015,"(Louisville/Jefferson County, KY-IN)_2015",13.09873236906762,-5.276558904879593,0.49093700501126314,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2016,"(Louisville/Jefferson County, KY-IN)_2016",13.21038159971705,-5.29074208229613,0.44045581012203694,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2017,"(Louisville/Jefferson County, KY-IN)_2017",13.196422420362568,-5.26469004156877,0.4710460866541931,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2018,"(Louisville/Jefferson County, KY-IN)_2018",13.199943304043149,-5.285193148359798,0.4493983136920523,0.3251076363138501
"Louisville/Jefferson County, KY-IN",2019,"(Louisville/Jefferson County, KY-IN)_2019",13.257215488274698,-5.295649235238207,0.42032260237159935,0.3251076363138501
"Lubbock, TX",2010,"(Lubbock, TX)_2010",12.773364249876868,-6.6270346132835725,-0.7537590432307569,0.3251076363138501
"Lubbock, TX",2011,"(Lubbock, TX)_2011",12.874726911765727,-6.680566414763027,-0.8402446201273649,0.3251076363138501
"Lubbock, TX",2012,"(Lubbock, TX)_2012",12.890157707413143,-6.669100160196392,-0.8337950350601036,0.3251076363138501
"Lubbock, TX",2013,"(Lubbock, TX)_2013",12.957527777684255,-6.6733240351769405,-0.8599214343447708,0.3251076363138501
"Lubbock, TX",2014,"(Lubbock, TX)_2014",13.01087145514934,-6.6461760293108325,-0.8501158653716505,0.3251076363138501
"Lubbock, TX",2015,"(Lubbock, TX)_2015",13.023212150745609,-6.682290874804779,-0.8902427652413317,0.3251076363138501
"Lubbock, TX",2016,"(Lubbock, TX)_2016",13.044338118643955,-6.679330083420027,-0.8941501873448576,0.3251076363138501
"Lubbock, TX",2017,"(Lubbock, TX)_2017",13.08293561344321,-6.687123703514573,-0.9144921477412593,0.3251076363138501
"Lubbock, TX",2018,"(Lubbock, TX)_2018",13.109251946381695,-6.664441264133251,-0.900365349157968,0.3251076363138501
"Lubbock, TX",2019,"(Lubbock, TX)_2019",13.17931426403001,-6.671254594268081,-0.9299564737781174,0.3251076363138501
"Lynchburg, VA",2010,"(Lynchburg, VA)_2010",12.820740651749734,-6.890257739928067,-1.0323845999051988,0.3251076363138501
"Lynchburg, VA",2011,"(Lynchburg, VA)_2011",12.86024551336769,-6.84459158423686,-0.9995617763975053,0.3251076363138501
"Lynchburg, VA",2012,"(Lynchburg, VA)_2012",12.779390499056587,-6.843175607758715,-0.9718592173325579,0.3251076363138501
"Lynchburg, VA",2013,"(Lynchburg, VA)_2013",12.802829478932301,-6.819989232642309,-0.9562930335611572,0.3251076363138501
"Lynchburg, VA",2014,"(Lynchburg, VA)_2014",12.813617093728787,-6.864483717774983,-1.004294654641745,0.3251076363138501
"Lynchburg, VA",2015,"(Lynchburg, VA)_2015",12.86970291444663,-6.818647538921251,-0.976692404392308,0.3251076363138501
"Lynchburg, VA",2016,"(Lynchburg, VA)_2016",12.881070902240703,-6.8966370059838695,-1.0583776910963207,0.3251076363138501
"Lynchburg, VA",2017,"(Lynchburg, VA)_2017",12.839846570219667,-6.91582613639851,-1.0641644763689875,0.3251076363138501
"Lynchburg, VA",2018,"(Lynchburg, VA)_2018",12.91809337258408,-6.847616148181333,-1.0213931211176233,0.3251076363138501
"Lynchburg, VA",2019,"(Lynchburg, VA)_2019",13.038150648205146,-6.849090690992531,-1.06189920102823,0.3251076363138501
"Madera, CA",2010,"(Madera, CA)_2010",12.936737834789906,-7.503510641644405,-1.6833490716187707,0.3251076363138501
"Madera, CA",2011,"(Madera, CA)_2011",12.744487873168984,-7.608250078727137,-1.7255865780974895,0.3251076363138501
"Madera, CA",2012,"(Madera, CA)_2012",12.890442751575913,-7.751491326504331,-1.916278871402028,0.3251076363138501
"Madera, CA",2013,"(Madera, CA)_2013",12.886271810010898,-7.684739334740014,-1.8481708746842918,0.3251076363138501
"Madera, CA",2014,"(Madera, CA)_2014",12.959135914916054,-7.653732682922006,-1.840852899784188,0.3251076363138501
"Madera, CA",2015,"(Madera, CA)_2015",13.054853291515828,-7.588469191980167,-1.8067078589028003,0.3251076363138501
"Madera, CA",2016,"(Madera, CA)_2016",13.032723396911097,-7.54572641772086,-1.7567704869166958,0.3251076363138501
"Madera, CA",2017,"(Madera, CA)_2017",12.971616600614896,-7.525153921254885,-1.716331704344193,0.3251076363138501
"Madera, CA",2018,"(Madera, CA)_2018",13.107259441050475,-7.5565455980342655,-1.7918219043604298,0.3251076363138501
"Madera, CA",2019,"(Madera, CA)_2019",13.017981841834013,-7.526371527080374,-1.732623004149526,0.3251076363138501
"Manchester-Nashua, NH",2010,"(Manchester-Nashua, NH)_2010",13.129525072321345,-6.392270603881193,-0.6347856369608902,0.3251076363138501
"Manchester-Nashua, NH",2011,"(Manchester-Nashua, NH)_2011",13.111784161958091,-6.440931496473992,-0.6776788241194502,0.3251076363138501
"Manchester-Nashua, NH",2012,"(Manchester-Nashua, NH)_2012",13.12570330899841,-6.41994090516347,-0.6612134538026351,0.3251076363138501
"Manchester-Nashua, NH",2013,"(Manchester-Nashua, NH)_2013",13.227678220409564,-6.45119577283265,-0.7256211438840159,0.3251076363138501
"Manchester-Nashua, NH",2014,"(Manchester-Nashua, NH)_2014",13.210412787527394,-6.41647452708007,-0.6852867740572313,0.3251076363138501
"Manchester-Nashua, NH",2015,"(Manchester-Nashua, NH)_2015",13.209660298606517,-6.427639235371616,-0.6962068424543295,0.3251076363138501
"Manchester-Nashua, NH",2016,"(Manchester-Nashua, NH)_2016",13.253121424622034,-6.451162634235933,-0.7338597852690667,0.3251076363138501
"Manchester-Nashua, NH",2017,"(Manchester-Nashua, NH)_2017",13.232531142231272,-6.385380070585346,-0.66138316357941,0.3251076363138501
"Manchester-Nashua, NH",2018,"(Manchester-Nashua, NH)_2018",13.339833970885074,-6.488702440366548,-0.7995905023540093,0.3251076363138501
"Manchester-Nashua, NH",2019,"(Manchester-Nashua, NH)_2019",13.31689530257257,-6.4302745818098375,-0.7337051075620362,0.3251076363138501
"Mansfield, OH",2010,"(Mansfield, OH)_2010",12.894576331187428,-7.553481514041243,-1.7196129172359713,0.3251076363138501
"Mansfield, OH",2011,"(Mansfield, OH)_2011",12.79398155821771,-7.607669704522225,-1.7410969788512627,0.3251076363138501
"Mansfield, OH",2012,"(Mansfield, OH)_2012",12.848385518953446,-7.623643290553516,-1.7747577079634347,0.3251076363138501
"Mansfield, OH",2013,"(Mansfield, OH)_2013",12.779526063562377,-7.623922204915319,-1.7526498875451955,0.3251076363138501
"Mansfield, OH",2014,"(Mansfield, OH)_2014",12.777684764082853,-7.6333408114678845,-1.7614698735762182,0.3251076363138501
"Mansfield, OH",2015,"(Mansfield, OH)_2015",12.799966594926921,-7.6727722817064485,-1.8081453371732397,0.3251076363138501
"Mansfield, OH",2016,"(Mansfield, OH)_2016",12.840804296195163,-7.611048657286058,-1.7596983612846842,0.3251076363138501
"Mansfield, OH",2017,"(Mansfield, OH)_2017",12.881158353053024,-7.658339087881188,-1.8201082039205332,0.3251076363138501
"Mansfield, OH",2018,"(Mansfield, OH)_2018",12.976291291000356,-7.693543733591937,-1.8862412942228821,0.3251076363138501
"Mansfield, OH",2019,"(Mansfield, OH)_2019",12.95106842862361,-7.639500468422159,-1.8239978838847815,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2010,"(McAllen-Edinburg-Mission, TX)_2010",12.754222304320626,-5.992996210273866,-0.11349744754681446,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2011,"(McAllen-Edinburg-Mission, TX)_2011",12.744154510626794,-5.975521588971274,-0.09274970963351414,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2012,"(McAllen-Edinburg-Mission, TX)_2012",12.757313776197874,-5.984375007335233,-0.1058813057229506,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2013,"(McAllen-Edinburg-Mission, TX)_2013",12.817641212914085,-5.985183681140116,-0.12630288988348035,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2014,"(McAllen-Edinburg-Mission, TX)_2014",12.850674197170848,-6.012972368008044,-0.16483085218354443,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2015,"(McAllen-Edinburg-Mission, TX)_2015",12.863504009449674,-5.994607092173979,-0.15063664629377094,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2016,"(McAllen-Edinburg-Mission, TX)_2016",12.880432849849075,-6.001294991382625,-0.16282824079019004,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2017,"(McAllen-Edinburg-Mission, TX)_2017",12.943128081524739,-5.958941711179863,-0.14085765916567342,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2018,"(McAllen-Edinburg-Mission, TX)_2018",12.940776637480948,-5.9956836611403075,-0.17683513671110074,0.3251076363138501
"McAllen-Edinburg-Mission, TX",2019,"(McAllen-Edinburg-Mission, TX)_2019",12.980315239802959,-5.923652115987445,-0.11765789310230002,0.3251076363138501
"Medford, OR",2010,"(Medford, OR)_2010",12.81538067866832,-7.076423361494047,-1.216807653291969,0.3251076363138501
"Medford, OR",2011,"(Medford, OR)_2011",12.63758266244588,-6.98153353659329,-1.0641143355958362,0.3251076363138501
"Medford, OR",2012,"(Medford, OR)_2012",12.825610028865388,-7.066020044976262,-1.209729976637786,0.3251076363138501
"Medford, OR",2013,"(Medford, OR)_2013",12.950500743590606,-7.106589167084108,-1.2909020238075062,0.3251076363138501
"Medford, OR",2014,"(Medford, OR)_2014",12.82957239036807,-7.103477191194153,-1.248475316838038,0.3251076363138501
"Medford, OR",2015,"(Medford, OR)_2015",12.811172503764709,-7.084323336771979,-1.2233395187738119,0.3251076363138501
"Medford, OR",2016,"(Medford, OR)_2016",12.970489933031102,-7.092689744961793,-1.2835012398160028,0.3251076363138501
"Medford, OR",2017,"(Medford, OR)_2017",12.930309605122687,-7.092737794243617,-1.2704863576651944,0.3251076363138501
"Medford, OR",2018,"(Medford, OR)_2018",12.986645302288009,-7.008444995529738,-1.2045087242968318,0.3251076363138501
"Medford, OR",2019,"(Medford, OR)_2019",13.122765346194353,-7.137557229734364,-1.3778746242307691,0.3251076363138501
"Memphis, TN-MS-AR",2010,"(Memphis, TN-MS-AR)_2010",13.000926372311696,-5.238441837624705,0.5608515486887446,0.3251076363138501
"Memphis, TN-MS-AR",2011,"(Memphis, TN-MS-AR)_2011",12.943948857517812,-5.2721637830692964,0.5456534284018382,0.3251076363138501
"Memphis, TN-MS-AR",2012,"(Memphis, TN-MS-AR)_2012",12.983943980768961,-5.333174068775107,0.47164042271179,0.3251076363138501
"Memphis, TN-MS-AR",2013,"(Memphis, TN-MS-AR)_2013",13.012664830882228,-5.318926468598707,0.47655065519493706,0.3251076363138501
"Memphis, TN-MS-AR",2014,"(Memphis, TN-MS-AR)_2014",13.050892439713037,-5.334502058170111,0.4485469780746447,0.3251076363138501
"Memphis, TN-MS-AR",2015,"(Memphis, TN-MS-AR)_2015",13.044787090897422,-5.359681557239071,0.42535237452794394,0.3251076363138501
"Memphis, TN-MS-AR",2016,"(Memphis, TN-MS-AR)_2016",13.147624987355105,-5.35798472938164,0.3936158169445615,0.3251076363138501
"Memphis, TN-MS-AR",2017,"(Memphis, TN-MS-AR)_2017",13.133263684798614,-5.396045846417122,0.36022366903759917,0.3251076363138501
"Memphis, TN-MS-AR",2018,"(Memphis, TN-MS-AR)_2018",13.138950693778746,-5.3927040793812475,0.36171654602627434,0.3251076363138501
"Memphis, TN-MS-AR",2019,"(Memphis, TN-MS-AR)_2019",13.185101139540874,-5.395002819881078,0.3444139431898545,0.3251076363138501
"Merced, CA",2010,"(Merced, CA)_2010",12.852760624964903,-7.03839184563575,-1.1909286434197015,0.3251076363138501
"Merced, CA",2011,"(Merced, CA)_2011",12.861051929664091,-7.074483200717517,-1.229715564974191,0.3251076363138501
"Merced, CA",2012,"(Merced, CA)_2012",12.88151383011681,-7.0421786619445195,-1.204063346291874,0.3251076363138501
"Merced, CA",2013,"(Merced, CA)_2013",12.920459732074368,-7.007878174753026,-1.1824244692298675,0.3251076363138501
"Merced, CA",2014,"(Merced, CA)_2014",12.977312256596258,-6.973856701721369,-1.1668861860639976,0.3251076363138501
"Merced, CA",2015,"(Merced, CA)_2015",12.927842474960084,-7.02142985612202,-1.198376336687945,0.3251076363138501
"Merced, CA",2016,"(Merced, CA)_2016",13.021457012043696,-7.056271417932673,-1.2636526993744681,0.3251076363138501
"Merced, CA",2017,"(Merced, CA)_2017",13.047610199238987,-7.026578668586473,-1.2424625508993934,0.3251076363138501
"Merced, CA",2018,"(Merced, CA)_2018",13.07737102992301,-7.002594322098517,-1.2281536777298712,0.3251076363138501
"Merced, CA",2019,"(Merced, CA)_2019",13.228397556847735,-6.98431515247487,-1.2589743852953745,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2010,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2010",13.045723768737098,-3.8554826145222916,1.929246796126319,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2011,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2011",13.040682079219428,-3.857129339719975,1.929239162690779,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2012,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2012",13.052378635527292,-3.851562601101758,1.931003261534687,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2013,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2013",13.106649432603358,-3.854863770448114,1.9100582416300962,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2014,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2014",13.126901759616919,-3.8522043900582816,1.9061334358546884,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2015,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2015",13.166038673578772,-3.843708599682119,1.901905516640105,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2016,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2016",13.219049923526892,-3.849912465927866,1.878467288225672,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2017,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2017",13.241476403925644,-3.8495847245945103,1.8715040095257622,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2018,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2018",13.27070586083816,-3.8411221151218267,1.8704638993508986,0.3251076363138501
"Miami-Fort Lauderdale-West Palm Beach, FL",2019,"(Miami-Fort Lauderdale-West Palm Beach, FL)_2019",13.289875669412407,-3.818303181847663,1.8870505814708691,0.3251076363138501
"Michigan City-La Porte, IN",2010,"(Michigan City-La Porte, IN)_2010",12.855441312005485,-7.576325883754568,-1.7297341933659491,0.3251076363138501
"Michigan City-La Porte, IN",2011,"(Michigan City-La Porte, IN)_2011",12.823366658602938,-7.630823284606425,-1.7738038794644961,0.3251076363138501
"Michigan City-La Porte, IN",2012,"(Michigan City-La Porte, IN)_2012",12.93161397687642,-7.631927242931313,-1.8100998675706066,0.3251076363138501
"Michigan City-La Porte, IN",2013,"(Michigan City-La Porte, IN)_2013",12.82419407049338,-7.624486491679466,-1.7677360844615722,0.3251076363138501
"Michigan City-La Porte, IN",2014,"(Michigan City-La Porte, IN)_2014",12.949827623545723,-7.6365370948806035,-1.8206311151372356,0.3251076363138501
"Michigan City-La Porte, IN",2015,"(Michigan City-La Porte, IN)_2015",12.906523434136313,-7.661275475033733,-1.831290972628994,0.3251076363138501
"Michigan City-La Porte, IN",2016,"(Michigan City-La Porte, IN)_2016",13.0098233371516,-7.696438471523085,-1.900037556419032,0.3251076363138501
"Michigan City-La Porte, IN",2017,"(Michigan City-La Porte, IN)_2017",13.03182783931197,-7.7472218210757235,-1.9579747376573327,0.3251076363138501
"Michigan City-La Porte, IN",2018,"(Michigan City-La Porte, IN)_2018",12.957390044681077,-7.744949324533648,-1.9315019456503622,0.3251076363138501
"Michigan City-La Porte, IN",2019,"(Michigan City-La Porte, IN)_2019",13.06684634268174,-7.687127100301871,-1.9092647997412624,0.3251076363138501
"Midland, TX",2010,"(Midland, TX)_2010",13.188625755382379,-7.5058337770073855,-1.7675628934615606,0.3251076363138501
"Midland, TX",2011,"(Midland, TX)_2011",13.156264483917699,-7.438460377076294,-1.689668597056449,0.3251076363138501
"Midland, TX",2012,"(Midland, TX)_2012",13.245251877402113,-7.436603749829064,-1.7167424509666862,0.3251076363138501
"Midland, TX",2013,"(Midland, TX)_2013",13.375744497443216,-7.374951735740218,-1.697514584135835,0.3251076363138501
"Midland, TX",2014,"(Midland, TX)_2014",13.453312534751783,-7.3322024332378986,-1.6799832428963644,0.3251076363138501
"Midland, TX",2015,"(Midland, TX)_2015",13.406419216667905,-7.311720798289236,-1.6442562321465246,0.3251076363138501
"Midland, TX",2016,"(Midland, TX)_2016",13.48753421448869,-7.375840221011183,-1.734746760079583,0.3251076363138501
"Midland, TX",2017,"(Midland, TX)_2017",13.534760010287222,-7.410813382041329,-1.7850733879548402,0.3251076363138501
"Midland, TX",2018,"(Midland, TX)_2018",13.400945433463017,-7.33507237689735,-1.6658282420352215,0.3251076363138501
"Midland, TX",2019,"(Midland, TX)_2019",13.503065894971993,-7.343911615241212,-1.7078676222395694,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2010,"(Milwaukee-Waukesha-West Allis, WI)_2010",13.061483261687851,-4.984956810841099,0.7946490683047822,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2011,"(Milwaukee-Waukesha-West Allis, WI)_2011",13.021023181555902,-4.999032815805912,0.7937269443567463,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2012,"(Milwaukee-Waukesha-West Allis, WI)_2012",13.09690738373859,-4.999152163702978,0.7689370628545111,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2013,"(Milwaukee-Waukesha-West Allis, WI)_2013",13.078332450541701,-5.002300295578181,0.7718277836056222,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2014,"(Milwaukee-Waukesha-West Allis, WI)_2014",13.126667274926413,-4.994595450431412,0.7638186082450786,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2015,"(Milwaukee-Waukesha-West Allis, WI)_2015",13.161817867972228,-5.012633988554977,0.7343523439013043,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2016,"(Milwaukee-Waukesha-West Allis, WI)_2016",13.215972722611001,-5.0241777521922,0.7052024234775667,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2017,"(Milwaukee-Waukesha-West Allis, WI)_2017",13.254361698571012,-5.058012370662099,0.6588872557728305,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2018,"(Milwaukee-Waukesha-West Allis, WI)_2018",13.235228490161024,-5.037643746118002,0.685476232478158,0.3251076363138501
"Milwaukee-Waukesha-West Allis, WI",2019,"(Milwaukee-Waukesha-West Allis, WI)_2019",13.314471138367868,-5.080142224585618,0.6172153639568091,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2010,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2010",13.127577267969041,-4.227032645417934,1.531085567571353,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2011,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2011",13.1050221887529,-4.200644527285626,1.5648065141945042,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2012,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2012",13.154517487506968,-4.136614566148462,1.6127451757450897,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2013,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2013",13.188319190094143,-4.134276039192077,1.6040945110699778,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2014,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2014",13.20521898250216,-4.131534692605357,1.6013416060927455,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2015,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2015",13.244256856081204,-4.127399462156572,1.5927853257355182,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2016,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2016",13.263336546730285,-4.150967207387687,1.5630146273758714,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2017,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2017",13.304425778055357,-4.137171495480522,1.5634519164090301,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2018,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2018",13.310731751266953,-4.151990374615427,1.5465829172286498,0.3251076363138501
"Minneapolis-St. Paul-Bloomington, MN-WI",2019,"(Minneapolis-St. Paul-Bloomington, MN-WI)_2019",13.36319843641667,-4.15087286124189,1.5306431106079068,0.3251076363138501
"Mobile, AL",2010,"(Mobile, AL)_2010",13.031986503622264,-6.454013431380784,-0.6648179309412675,0.3251076363138501
"Mobile, AL",2011,"(Mobile, AL)_2011",12.85668437619501,-6.414294278217612,-0.5681067174894974,0.3251076363138501
"Mobile, AL",2012,"(Mobile, AL)_2012",12.826783075217097,-6.479714185143559,-0.6238054831317719,0.3251076363138501
"Mobile, AL",2013,"(Mobile, AL)_2013",12.881545813911382,-6.515096149216773,-0.6769912317399314,0.3251076363138501
"Mobile, AL",2014,"(Mobile, AL)_2014",12.881243010018258,-6.506556090677983,-0.6683527293431942,0.3251076363138501
"Mobile, AL",2015,"(Mobile, AL)_2015",12.833235672605857,-6.550753897311094,-0.6969429839844614,0.3251076363138501
"Mobile, AL",2016,"(Mobile, AL)_2016",13.032485997726946,-6.553529285659472,-0.7644961745676992,0.3251076363138501
"Mobile, AL",2017,"(Mobile, AL)_2017",13.040037372032739,-6.608685709932782,-0.8221076082924625,0.3251076363138501
"Mobile, AL",2018,"(Mobile, AL)_2018",13.009090973612262,-6.601362933715653,-0.8047239216324321,0.3251076363138501
"Mobile, AL",2019,"(Mobile, AL)_2019",13.024643113028928,-6.632360863266631,-0.8407779704687843,0.3251076363138501
"Modesto, CA",2010,"(Modesto, CA)_2010",12.976447575916724,-6.220153889259736,-0.41290225931049207,0.3251076363138501
"Modesto, CA",2011,"(Modesto, CA)_2011",12.961710963819955,-6.23921064279763,-0.4271680277223071,0.3251076363138501
"Modesto, CA",2012,"(Modesto, CA)_2012",12.928792628278932,-6.253853267414565,-0.43110865008012406,0.3251076363138501
"Modesto, CA",2013,"(Modesto, CA)_2013",13.026942314045929,-6.250351769598198,-0.4595163646084203,0.3251076363138501
"Modesto, CA",2014,"(Modesto, CA)_2014",13.001618893112395,-6.254240974031268,-0.4551727315184051,0.3251076363138501
"Modesto, CA",2015,"(Modesto, CA)_2015",13.109166543338326,-6.260475407477885,-0.4963717273210806,0.3251076363138501
"Modesto, CA",2016,"(Modesto, CA)_2016",13.094226455014976,-6.2399725095898795,-0.4710116926319411,0.3251076363138501
"Modesto, CA",2017,"(Modesto, CA)_2017",13.103777449886923,-6.261421281456857,-0.4955655658661578,0.3251076363138501
"Modesto, CA",2018,"(Modesto, CA)_2018",13.181143995933589,-6.301107362989189,-0.560404102313468,0.3251076363138501
"Modesto, CA",2019,"(Modesto, CA)_2019",13.261924338607484,-6.300836547668431,-0.5863955932600788,0.3251076363138501
"Monroe, LA",2010,"(Monroe, LA)_2010",12.998864006049669,-7.458290047102596,-1.6583261697684835,0.3251076363138501
"Monroe, LA",2011,"(Monroe, LA)_2011",12.868188401403998,-7.422981776029034,-1.580534261744661,0.3251076363138501
"Monroe, LA",2012,"(Monroe, LA)_2012",12.93480001221266,-7.441495858781766,-1.620704287838449,0.3251076363138501
"Monroe, LA",2013,"(Monroe, LA)_2013",12.889391596590821,-7.461576340340574,-1.626022146725722,0.3251076363138501
"Monroe, LA",2014,"(Monroe, LA)_2014",13.044836284873377,-7.450187450718017,-1.665169512288188,0.3251076363138501
"Monroe, LA",2015,"(Monroe, LA)_2015",12.934683051614565,-7.57723901593588,-1.7564094202089988,0.3251076363138501
"Monroe, LA",2016,"(Monroe, LA)_2016",13.045393894688358,-7.641901188997939,-1.857064533777061,0.3251076363138501
"Monroe, LA",2017,"(Monroe, LA)_2017",13.015418360553776,-7.526824300262425,-1.7322423699918161,0.3251076363138501
"Monroe, LA",2018,"(Monroe, LA)_2018",13.166053436298862,-7.6646074377228075,-1.9189981208736349,0.3251076363138501
"Monroe, LA",2019,"(Monroe, LA)_2019",13.096713923725627,-7.617591033340037,-1.8494389114550291,0.3251076363138501
"Monroe, MI",2010,"(Monroe, MI)_2010",12.908869818138895,-7.310164298318807,-1.4809426232710443,0.3251076363138501
"Monroe, MI",2011,"(Monroe, MI)_2011",13.011099499138927,-7.32127483754214,-1.525288812445381,0.3251076363138501
"Monroe, MI",2012,"(Monroe, MI)_2012",13.023933346266885,-7.470280804978994,-1.6784671615868192,0.3251076363138501
